"","Entity.Name","Jurisdiction","FMP","Science.Center","Regional.Ecosystem","FSSI.Stock.","ITIS.Taxon.Serial.Number","Scientific.Name","Common.Name","Stock.Area","Assessment.Year","Assessment.Month","Last.Data.Year","Update.Type","Review.Result","Assessment.Model","Model.Version","Lead.Lab","Citation","Final.Assessment.Report.1","Final.Assessment.Report.2","Point.of.Contact","Life.History.Data","Abundance.Data","Catch.Data","Assessment.Level","Assessment.Frequency","Assessment.Type","Model.Category","Catch.Input.Data","Abundance.Input.Data","Biological.Input.Data","Ecosystem.Linkage","Composition.Input.Data","F.Year","Estimated.F","F.Unit","F.Basis","Flimit","Flimit.Basis","Fmsy","Fmsy.Basis","F.Flimit","F.Fmsy","Ftarget","Ftarget.Basis","F.Ftarget","B.Year","Estimated.B","B.Unit","B.Basis","Blimit","Blimit.Basis","Bmsy","Bmsy.Basis","B.Blimit","B.Bmsy","MSY","MSY.Unit","Comments"
"323","Goosefish - Southern Georges Bank / Mid-Atlantic","NEFMC / MAFMC","Monkfish","NEFSC","Northeast Shelf","Y",164499,"Lophius americanus","Goosefish","Southern Georges Bank / Mid-Atlantic",2005,4,2003,"Benchmark","Full acceptance","Survey Abundance Index",NA,NA,"SARC 40 Report (2005)","40th SAW Assessment Report",NA,NA,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fmsy proxy",NA,2003,0.930000007152557,NA,NA,0.930000007152557,"0.5*Bmsy",1.84800004959106,"Historical_Survey_Median",1,0.503000020980835,NA,NA,NA
"324","Goosefish - Southern Georges Bank / Mid-Atlantic","NEFMC / MAFMC","Monkfish","NEFSC","Northeast Shelf","Y",164499,"Lophius americanus","Goosefish","Southern Georges Bank / Mid-Atlantic",2006,2,2005,"Full Update","Full acceptance","Survey Abundance Index",NA,NA,"Memo, Feb. 2006, Boreman to Kurkul",NA,NA,NA,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fmsy proxy",NA,NA,NA,NA,NA,NA,NA,NA,"Bmsy proxy",NA,0.419999986886978,NA,NA,NA
"325","Goosefish - Southern Georges Bank / Mid-Atlantic","NEFMC / MAFMC","Monkfish","NEFSC","Northeast Shelf","Y",164499,"Lophius americanus","Goosefish","Southern Georges Bank / Mid-Atlantic",2007,8,2006,"Benchmark","Full acceptance","SCALE",NA,"NEFSC","NEFSC CRD 07-13 (2007)","Monkfish Assessment Summary for 2007",NA,"Weinberg",3,2,1,4,2,NA,NA,NA,NA,NA,NA,NA,2006,0.119999997317791,"Fully_Selected_F","F rate",0.400000005960464,"Fmax",0.400000005960464,"proxy",0.300000011920929,0.300000011920929,0.310000002384186,"F40%",0.389999985694885,2006,135500,"mt","Total stock biomass",96400,"Bmin_From_Asmt_Timeseries_1980-2006",122500,"Aveage_B_Asmt_Timeseries_1980-2006",1.4099999666214,1.11000001430511,NA,NA,NA
"326","Goosefish - Southern Georges Bank / Mid-Atlantic","NEFMC / MAFMC","Monkfish","NEFSC","Northeast Shelf","Y",164499,"Lophius americanus","Goosefish","Southern Georges Bank / Mid-Atlantic",2010,7,2009,"Benchmark","Full acceptance","SCALE",NA,"NEFSC","NEFSC CRD 10-09 (2010)","50th Northeast Regional Stock Assessment Workshop (50th SAW): Assessment Summary Report",NA,"James Weinberg",3,2,2,4,2,NA,NA,NA,NA,NA,NA,NA,2009,0.0700000002980232,"Apical_F","Fully_Recruited_F",0.46000000834465,"Fmax",0.46000000834465,"Fmax as proxy",0.151999995112419,0.151999995112419,NA,NA,NA,2009,131218,"mt","Total stock biomass",37245,"0.5Bmax",74490,"Bmax",3.52300000190735,1.76199996471405,15279,"mt",NA
"327","Goosefish - Southern Georges Bank / Mid-Atlantic","NEFMC / MAFMC","Monkfish","NEFSC","Northeast Shelf","Y",164499,"Lophius americanus","Goosefish","Southern Georges Bank / Mid-Atlantic",2013,11,2011,"Full Update","Full acceptance","SCALE",NA,"NEFSC","""2013 Monkfish Operational Assessment"" A. Richards and P. Nitschke; NEFSC CRD13-23 (2013)","2013 Monkfish Operational Assessment",NA,"James Weinberg",3,2,2,4,2,NA,NA,NA,NA,NA,NA,NA,2011,0.109999999403954,"apical F","apical F (max F at age)",0.370000004768372,"Fmax",0.370000004768372,"Fmax as proxy",0.296999990940094,0.296999990940094,NA,NA,NA,2011,111100,"mt","Total stock biomass",35834,"0.5Bmax",71667,"Bmax",3.09999990463257,1.54999995231628,14328,"mt",NA
"328","Goosefish - Southern Georges Bank / Mid-Atlantic","NEFMC / MAFMC","Monkfish","NEFSC","Northeast Shelf","Y",164499,"Lophius americanus","Goosefish","Southern Georges Bank / Mid-Atlantic",2016,6,2015,"Benchmark","Full acceptance","Plan B Smooth","N/A","NEFSC",NA,"2016 Monkfish Operational Assessment",NA,"R Anne Richards",2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,2015,5848,NA,NA,23204,"2013 estimated OFL",NA,NA,0.252000004053116,NA,NA,NA,NA,2015,12197,"Metric Tons","Survey Estimated Exploitable Biomass (>43cm)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","Goosefish - Southern Georges Bank / Mid-Atlantic","NEFMC / MAFMC","Monkfish","NEFSC","Northeast Shelf","Y",164499,"Lophius americanus","Goosefish","Southern Georges Bank / Mid-Atlantic",2019,9,2018,NA,"Full acceptance","Plan B Smooth","N/A","NEFSC",NA,"Monkfish Operational Assessment for 2019",NA,"NEFSC",NA,NA,NA,NA,NA,"Operational",2,5,3,NA,0,2,2018,9615,"Metric Tons","Estimated Total Catch",23204,"2013 Estimated OFL",NA,NA,0.414000004529953,NA,NA,NA,NA,2018,26619,"Metric Tons","Area-Swept Biomass",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","Spiny dogfish - Atlantic Coast","NEFMC / MAFMC","Spiny Dogfish","NEFSC","Northeast Shelf","Y",160617,"Squalus acanthias","Spiny dogfish","Atlantic Coast",2006,7,2006,"Benchmark","Full acceptance","Length based survey, swept area",NA,"NEFSC","NEFSC CRD 06-14 (2006)","43rd SAW Assessment Summary Report",NA,"Weinberg",3,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,2005,0.128000006079674,"Fully_Recruited_F","Fully_Recruited_Females",0.389999985694885,"Lifetime_Female_Pup_Production_of_1.0",NA,NA,0.330000013113022,NA,0.0299999993294477,"Frebuild",4.26700019836426,2005,106000,"mt","Mature female biomass",1e+05,"recruitment model",NA,NA,1.05999994277954,NA,NA,NA,NA
"331","Spiny dogfish - Atlantic Coast","NEFMC / MAFMC","Spiny Dogfish","NEFSC","Northeast Shelf","Y",160617,"Squalus acanthias","Spiny dogfish","Atlantic Coast",2008,9,2008,"Partial Update","Full acceptance","SCAL","Length based survey, swept area","NEFSC","MAFMC Spiny dogfish Monitoring Comm. Memo , Nov. 24, 2008","Update on the Status of Spiny Dogfish 2008",NA,"Weinberg",3,2,3,4,2,NA,NA,NA,NA,NA,NA,NA,2007,0.109999999403954,"Instantaneous annual F for age with maximum F","apical F (max F at age)",0.389999985694885,"Female pup production",0.284000009298325,"Female_pup_Production",0.282000005245209,0.386999994516373,0.109999999403954,"Frebuild",1,2008,194616,"mt","Mature female biomass",1e+05,"recruitment model",167800,"proxy",1.94599997997284,1.1599999666214,NA,NA,NA
"332","Spiny dogfish - Atlantic Coast","NEFMC / MAFMC","Spiny Dogfish","NEFSC","Northeast Shelf","Y",160617,"Squalus acanthias","Spiny dogfish","Atlantic Coast",2010,5,2008,"Full Update","Full acceptance","SCAL","Area-swept Survey Biomass","NEFSC","NEFSC 10-06 (2010)","Biological Reference Points for Spiny Dogfish",NA,"James Weinberg",3,2,3,4,1,NA,NA,NA,NA,NA,NA,NA,2008,0.109999999403954,"Full_F","Fully_Recruited_F_for_Females",0.324999988079071,"length based model",0.324999988079071,"length based model",0.337999999523163,0.337999999523163,NA,NA,NA,2009,163256,"mt (female biomass only)","female SSB",79644,"0.5*Bmsy",159288,"SSBmax",2.04999995231628,1.02499997615814,NA,NA,NA
"333","Spiny dogfish - Atlantic Coast","NEFMC / MAFMC","Spiny Dogfish","NEFSC","Northeast Shelf","Y",160617,"Squalus acanthias","Spiny dogfish","Atlantic Coast",2011,9,2010,"Full Update","Full acceptance","SCAL","Area-swept model","NEFSC","MAFMC Memo to C. Moore, 9/15/2011. Spiny Dogfish ABC and Management Measures for 2012; and Update on Status of Spiny  Dogfish in 2011 ( by P. Rago, K. Sosebee)","Spiny Dogfish ABC and Management Measures for 2012",NA,"James Weinberg",3,2,3,4,1,NA,NA,NA,NA,NA,NA,NA,2010,0.0930000022053719,"Annual Exploitation Rate","apical F (max F at age)",0.244000002741814,"length based model",0.244000002741814,"length based model",0.381000012159348,0.381000012159348,NA,NA,NA,2011,169415,"mt (female biomass only)","female SSB",79644,"0.5*Bmsy",159288,"SSBmax",2.12700009346008,1.06400001049042,NA,NA,NA
"334","Spiny dogfish - Atlantic Coast","NEFMC / MAFMC","Spiny Dogfish","NEFSC","Northeast Shelf","Y",160617,"Squalus acanthias","Spiny dogfish","Atlantic Coast",2013,9,2012,"Full Update","Full acceptance","SCAL","Survey-swept area","NEFSC","""Update on Status of Spiny  Dogfish in 2013 and projected harvests at Fmsy proxy and Pstar of 40%"" ( by P. Rago, K. Sosebee, Sep. 12, 2013) Submitted to MAFMC SSC Sept. 17, 2013.","Update on the Status of Spiny Dogfish in  201 3 and  Projected Harvest s at the Fmsy Proxy  and Pstar of 40%",NA,"James Weinberg",3,2,3,4,1,NA,NA,NA,NA,NA,NA,NA,2012,0.149000003933907,"Annual Exploitation Rate","apical F (max F at age)",0.244000002741814,"length based model",0.244000002741814,"length based model",0.611000001430511,0.611000001430511,NA,NA,NA,2012,215744,"mt (female biomass only)","female SSB",79644,"0.5*Bmsy",159288,"SSBmax",2.70900011062622,1.35399997234344,NA,NA,NA
"335","Spiny dogfish - Atlantic Coast","NEFMC / MAFMC","Spiny Dogfish","NEFSC","Northeast Shelf","Y",160617,"Squalus acanthias","Spiny dogfish","Atlantic Coast",2015,8,2014,"Full Update","Full acceptance","SCAL","Area-swept survey biomass","NEFSC","""Update on Status of Spiny  Dogfish in 2015 and projected harvests at Fmsy proxy and Pstar of 40%"" ( by P. Rago, K. Sosebee, Aug. 26, 2015) Submitted to MAFMC SSC Sept., 2015.",NA,NA,"James Weinberg",3,2,3,4,1,NA,NA,NA,NA,NA,NA,NA,2014,0.214000001549721,"Annual Exploitation Rate","apical F (max F at age)",0.244000002741814,"length based model",0.244000002741814,"length based model",0.876999974250793,0.876999974250793,NA,NA,NA,2015,138997,"mt (female biomass only)","female SSB",79644,"0.5*Bmsy",159288,"SSBmax",1.74500000476837,0.873000025749207,NA,NA,NA
"336","Spiny dogfish - Atlantic Coast","NEFMC / MAFMC","Spiny Dogfish","NEFSC","Northeast Shelf","Y",160617,"Squalus acanthias","Spiny dogfish","Atlantic Coast",2018,8,2017,"Full Update","Full acceptance","SCAL","Length-based survey area","NEFSC","""Update on Status of Spiny  Dogfish in 2015 and projected harvests at Fmsy proxy and Pstar of 40%"" ( by P. Rago, K. Sosebee, Aug. 26, 2015) Submitted to MAFMC SSC Sept., 2015.",NA,NA,"James Weinberg",3,2,3,4,1,NA,NA,NA,NA,NA,NA,NA,2017,0.202000007033348,"Annual Exploitation Rate","apical F (max F at age)",NA,"length based model",0.244000002741814,"length based model",NA,0.828000009059906,NA,NA,NA,2018,106.800003051758,"thousand mt (female biomass only)","female SSB",79.5999984741211,"0.5*Bmsy",159.300003051758,"SSBmax",1.34200000762939,0.670000016689301,NA,NA,NA
"337","Atlantic surfclam - Mid-Atlantic Coast","MAFMC","Atlantic Surfclam and Ocean Quahog","NEFSC","Northeast Shelf","Y",NA,NA,NA,NA,2020,6,2019,"Benchmark","Full acceptance","SS","Base","NEFSC","61st Stock Assessment Workshop, Atlantic surfclam, NEFSC CRD 16-13",NA,NA,"Dan Hennen",3,3,5,4,2,NA,NA,NA,NA,NA,NA,NA,2019,0.035999998,"Apical  F","F Rate for Fully Selected Clams",0.141000003,"Fmsy",0.141000003,"Fmsy proxy",0.254999995,0.254999995,NA,"",NA,2019,1222,"Thousand Metric Tons","Spawning Stock Biomass",513.5,"0.5*Bmsy",1027,"SSBmsy Proxy",2.380000114,1.190000057,NA,"",""
"338","Ocean quahog - Atlantic Coast","MAFMC","Atlantic Surfclam and Ocean Quahog","NEFSC","Northeast Shelf","Y",NA,NA,NA,NA,2020,6,2019,"Benchmark","Full acceptance","SS","Base","NEFSC","63rd Stock Assessment Workshop Assessment Summary Report Ocean quahog, NEFSC CRD17-09",NA,NA,"Michele Traver",2,3,5,4,2,NA,NA,NA,NA,NA,NA,NA,2019,0.005,"Apical F","F Rate for Fully Selected Clams",0.018999999,"Fmsy",0.018999999,"MSE",0.263000011,0.263000011,NA,"",NA,2019,2282,"Thousand Metric Tons","Total Stock Biomass - Meat Weight",NA,"",2113,"SSB50%",NA,1.080000043,NA,"Metric Tons",""
"339","Butterfish - Gulf of Maine / Cape Hatteras","MAFMC","Mackerel, Squid and Butterfish","NEFSC","Northeast Shelf","Y",NA,NA,NA,NA,2020,6,2019,"Full Update","Full acceptance","ASAP","Base","NEFSC","Butterfish 2017 Stock Assessment Update, Charles Adams",NA,NA,"Charles Adams",3,4,4,5,2,NA,NA,NA,NA,NA,NA,NA,2019,0.209999993,"Apical F","F Rate for Fully Selected Fish",0.860000014,"Fmsy",0.860000014,"Fmsy proxy = 2/3 * M",0.244000003,0.244000003,NA,"",NA,2019,29308,"Metric Tons","Spawning Stock Biomass",21213.5,".5 Bmsy proxy",42427,"Bmsy proxy",1.381999969,0.690999985,NA,"",""
"340","Longfin inshore squid - Georges Bank / Cape Hatteras | Asmt & Status","MAFMC","Mackerel, Squid and Butterfish","NEFSC","Northeast Shelf","Y",NA,NA,NA,NA,2020,6,2019,"Full Update","Full acceptance","Index Method","2-Year Average Survey Biomass","NEFSC","Longfin Inshore Squid (Doryteuthis (Amerigo) pealeii) Stock Assessment Update for 2017. By L. Hendrickson, NEFSC PopDy. To MAFMC 4-25-2017",NA,NA,"Lisa Hendrickson",2,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,2019,0.202000007,"Catch / Two-Year Average Annualized B","Exploitation Index",NA,"",NA,"",NA,NA,NA,"",NA,2019,73762,"Metric Tons","Two-Year Average Annualized B",21203,"0.5*Bmsy",42405,"Avg. survey CPUE",3.479000092,1.738999963,NA,"",""
"341","Atlantic herring - Northwestern Atlantic Coast","NEFMC","Atlantic Herring","NEFSC","Northeast Shelf","Y",NA,NA,NA,NA,2020,7,2019,"","Full acceptance","ASAP","Herring 2018","NEFSC","",NA,NA,"Jonathan Deroba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,0.252999991,"Average F","Average Fishing Rate - Age 7 - 8 Fish",0.540000021,"Fmsy proxy",0.540000021,"F40%",0.467999995,0.467999995,NA,"",NA,2019,77883,"Metric Tons","Spawning Stock Biomass",134500,"0.5*Bmsy",269000,"Direct Estimate",0.578999996,0.289999992,99400,"Metric Tons",""
"342","Atlantic salmon - Gulf of Maine | Asmt & Status","NEFMC","Atlantic Salmon","NEFSC","Northeast Shelf","N",NA,NA,NA,NA,2020,3,2019,"","Full acceptance","Returns Index","Count of total Returns","NEFSC","",NA,NA,"Tim Sheean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,"",NA,2019,1528,"Adult Salmon","Count of Total Returns",NA,"",NA,"",NA,NA,NA,"",""
"343","Sea scallop - Northwestern Atlantic Coast","NEFMC","Atlantic Sea Scallop","NEFSC","Northeast Shelf","Y",NA,NA,NA,NA,2020,9,2019,"Benchmark","Full acceptance","CASA","Base 2018","NEFSC","65th Northeast Regional SAW Assessment Summary Report. NEFSC CRD#18-08 (2018)",NA,NA,"Deborah Hart",3,3,5,4,2,NA,NA,NA,NA,NA,NA,NA,2019,0.340000004,"Apical F","F Rate for Fully Selected Scallops",0.610000014,"Fmsy",0.610000014,"Direct estimate",0.556999981,0.556999981,NA,"",NA,2019,147073,"Metric Tons","Total Stock Biomass - Meat Weight",51328.5,"0.5*Bmsy",102657,"Direct Estimate",2.86500001,1.432999969,NA,"",""
"344","Acadian redfish - Gulf of Maine / Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",NA,NA,NA,NA,2020,9,2019,"Full Update","Full acceptance","ASAP","2017 Base","NEFSC","Northeast Fisheries Science Center. 2017. Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 17-17.",NA,NA,"Brian Linton",3,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,2019,0.017000001,"Apical F","Max F Rate at Age - Retrospective Adjusted",0.037999999,"F50%",0.037999999,"F50% as proxy",0.446999997,0.446999997,NA,"",NA,2019,308135,"Metric Tons","Spawning Stock Biomass - Retrospective Adjusted",100293,"1/2 Bmsy proxy",200586,"SSB at F50%",3.072000027,1.536000013,NA,"Metric Tons",""
"345","Atlantic cod - Eastern Georges Bank | Asmt","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",NA,NA,NA,NA,2020,7,2020,"","Full acceptance","Index Method","Average Survey Abundance","NEFSC / DFO Canada","",NA,NA,"C Legault",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,31,"Metric Tons","US Total Catch",NA,"",NA,"",NA,NA,189,"US Allocated Quota",0.164000005,NA,NA,"","",NA,"",NA,"",NA,NA,NA,"",""
"346","Atlantic halibut - Northwestern Atlantic Coast","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",NA,NA,NA,NA,2020,9,2019,"","Full acceptance","First and Second Derivative Method","First Second Derivative Model","NEFSC","",NA,NA,"Daniel Hennen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,134,"Metric Tons","Modeled Catch",NA,"",NA,"",NA,NA,NA,"",NA,2019,NA,"","",NA,"",NA,"",NA,NA,NA,"",""
"347","Atlantic wolffish - Gulf of Maine / Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",NA,NA,NA,NA,2020,9,2019,"Full Update","Full acceptance","SCALE","Base 2017","NEFSC","Northeast Fisheries Science Center. 2017. Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 17-17.",NA,NA,"Charles Adams",2,2,2,4,1,NA,NA,NA,NA,NA,NA,NA,2019,0.005,"Apical F","Max F Rate at Age",0.200000003,"Fmsy",0.200000003,"F40% as proxy",0.025,0.025,NA,"",NA,2019,676,"Metric Tons","Spawning Stock Biomass",771.5,"0.5*Bmsy",1543,"SSB40%",0.875999987,0.437999994,218,"Metric Tons",""
"348","Haddock - Eastern Georges Bank | Asmt","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",NA,NA,NA,NA,2020,7,2019,"","Full acceptance","Index Method","Survey Average Biomass Index","NEFSC / DFO Canada","",NA,NA,"E. N. Brooks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,594,"Metric Tons","Total Catch",NA,"",NA,"",NA,NA,NA,"",NA,2019,61.09999847,"Thousand Metric Tons","3 - Survey Averaged Estimated Biomass",NA,"",NA,"",NA,NA,NA,"",""
"349","Ocean pout - Northwestern Atlantic Coast","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",NA,NA,NA,NA,2020,9,2019,"Full Update","Full acceptance","Index Method","Survey Biomass Index","NEFSC","NEFSC CRD 15-24 (Operational Assessment)",NA,NA,"NEFSC",2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,2019,0.485000014,"Apical F","F Rate for Fully Selected Fish",0.75999999,"Fmsy",0.75999999,"RelF at replacement",0.638000011,0.638000011,NA,"",NA,2019,0.164000005,"kg / Tow","Survey CPUE - 3 Year Average",2.470000029,"0.5*Bmsy",4.940000057,"Bmsy proxy",0.066,0.033,NA,"",""
"350","Red hake - Gulf of Maine / Northern Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",NA,NA,NA,NA,2020,9,2019,"","Full acceptance","Survey Abundance","Area-swept Biomass","NEFSC","",NA,NA,"NEFSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,0.001,"Catch / Total Stock Biomass","Exploitation Rate",NA,"",NA,"",NA,NA,NA,"",NA,2019,194931,"Metric Tons","Total Stock Biomass",NA,"",NA,"",NA,NA,NA,"",""
"351","Red hake - Southern Georges Bank / Mid-Atlantic","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",NA,NA,NA,NA,2020,9,2019,"Full Update","Full acceptance","Survey Abundance","Area-swept Biomass","NEFSC","2017 Northern and Southern Silver hake and Red hake Stock Assessment Update Report. L. Alade and M. Traver (2018, NEFSC CRD18-02)",NA,NA,"Larry Alade",2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,2019,0.025,"Catch / Survey-Estimated Biomass","Exploitation Rate",NA,"",NA,"",NA,NA,NA,"",NA,2019,74591,"Metric Tons","Survey-Estimated Biomass",NA,"",NA,"",NA,NA,NA,"",""
"352","Silver hake - Gulf of Maine / Northern Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",NA,NA,NA,NA,2020,9,2019,"Full Update","Full acceptance","Index Method","3-Year Survey Average","NEFSC","2017 Northern and Southern Silver hake and Red hake Stock Assessment Update Report. L. Alade and M. Traver (2018, NEFSC CRD18-02",NA,NA,"Larry Alade",2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,2019,0.002,"Metric Tons / (kg / Tow)","3-Year Average Exploitation Rate",0.028000001,"Fmsy",0.028000001,"Fmsy proxy",0.050000001,0.050000001,NA,"",NA,2019,14.39000034,"kg / Tow","Survey CPUE - 3 Year Average",4.451000214,"0.5*Bmsy",8.901000023,"Bmsy proxy",3.23300004,1.616999984,NA,"",""
"353","Silver hake - Southern Georges Bank / Mid-Atlantic | Asmt & Status","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",NA,NA,NA,NA,2020,9,2019,"Full Update","Full acceptance","Index Method","Survey CPUE - 3 Year Average","NEFSC","2017 Northern and Southern Silver hake and Red hake Stock Assessment Update Report. L. Alade and M. Traver (2018, NEFSC CRD18-02",NA,NA,"Larry Alade",2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,2019,1.906999946,"Thousand Metric Tons / (kg / Tow)","3-Year Average Exploitation Rate",34.16999817,"Fmsy",34.16999817,"Average Exploitation 1973-1982",0.056000002,0.056000002,NA,"",NA,2019,2.151000023,"kg / Tow","Survey CPUE - 3 Year Average",0.824999988,"0.5*Bmsy",1.649999976,"Average Survey Biomass 1973-1982",2.607000113,1.30400002,28.19400024,"Thousand Metric Tons",""
"354","Windowpane - Gulf of Maine / Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",NA,NA,NA,NA,2020,9,2019,"","Full acceptance","Survey Abundance","Area-swept Biomass","NEFSC","",NA,NA,"Toni Chute",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,0.003,"Catch / Survey-Estimated Biomass","Exploitation Rate",0.017000001,"Fmsy",0.017000001,"Fmsy Proxy",0.203999996,0.203999996,NA,"",NA,2019,12505,"Metric Tons","Total Stock Biomass",NA,"",NA,"",NA,NA,NA,"",""
"355","Windowpane - Southern New England / Mid-Atlantic","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",NA,NA,NA,NA,2020,9,2019,"","Full acceptance","AIM","N/A","NEFSC","",NA,NA,"Toni Chute",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Relative F","kt catch per kg/tow of index",NA,"Fmsy",NA,"Fmsy proxy",NA,NA,NA,"",NA,2019,NA,"kg / tow","Survey CPUE",NA,"0.5*Bmsy",NA,"Bmays proxy",NA,NA,NA,"Metric Tons",""
"356","Winter flounder - Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",NA,NA,NA,NA,2020,9,2019,"","Full acceptance","ADAPT","N/A","NEFSC","",NA,NA,"Lisa Hendrickson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,0.133000001,"Fully Selected F","Retrospective Adjusted F Rate for Fully Selected Fish - Ages 4 - 6",0.35800001,"Fmsy",0.35800001,"Direct Estimate",0.372000009,0.372000009,NA,"",NA,2019,2587,"Metric Tons","Retrospective Adjusted Spawning Stock Biomass",3633.5,"0.5*Bmsy",7267,"Direct Estimate",0.712000012,0.356000006,NA,"",""
