year,REGION,Council,STATEABBR,GEO_NAME,MAPNAME,geography,TOTPOP,personal_disruption,pop_composition,poverty,labor_force_str,housing_characteristics,housing_disrupt,retiree_migration,urban_sprawl_index,RecEng,RecRel,ComEng,ComRel,ComEng_ct,ComRel_ct,RecEng_ct,RecRel_ct,personal_disruption_rank,pop_composition_rank,poverty_rank,labor_force_str_rank,housing_characteristics_rank,housing_disrupt_rank,retiree_migration_rank,urban_sprawl_index_rank
2022,Northeast,Mid-Atlantic,NY,"East Williston, NY",East Williston,"East Williston village, New York","2,630",-1.08,-0.189,-0.784,0.296, NA,-0.527,0.275,1.636,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,med,NA,low,med,high
2022,Northeast,Mid-Atlantic,NY,"Eastchester, NY",Eastchester,"Eastchester CDP, New York","20,633",-0.781,0.202,-0.622,-0.166,-1.284,-1.021,0.128,1.379,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med,low,low,low,low,med,high
2022,Northeast,Mid-Atlantic,NY,"Eatons Neck, NY",Eatons Neck,"Eatons Neck CDP, New York","1,258",-1.186,-0.872,-0.987,-0.67, NA,-0.501,-0.005,0.961,-0.204,-0.11,-0.168,-0.122,low,low,low,low,low,low,low,low,NA,low,low,med high
2022,Northeast,Mid-Atlantic,NY,"Elmont, NY",Elmont,"Elmont CDP, New York","37,866",-0.049,1.478,-0.62,-0.499,-1.127,0.344,-0.35,1.494,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,high,low,low,low,med,low,high
2022,Northeast,Mid-Atlantic,NY,"Elmsford, NY",Elmsford,"Elmsford village, New York","5,192",-0.362,3.103,-0.333,-0.75,-1.097,-0.282,-0.927,1.028,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,high,low,low,low,low,low,high
2022,Northeast,Mid-Atlantic,NY,"Elwood, NY",Elwood,"Elwood CDP, New York","11,124",-0.867,-0.065,-0.781,-0.348,-1.306,0.235,-0.104,0.922,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,low,med,low,med high
2022,Northeast,Mid-Atlantic,NY,"Fairview, NY",Fairview,"Fairview CDP (Westchester County), New York","3,263",0.934,1.701,-0.189,-1.123,-0.574,1.423,-1.186,0.571,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med high,high,low,low,low,high,low,med high
2022,Northeast,Mid-Atlantic,NY,"Farmingdale, NY",Farmingdale,"Farmingdale village, New York","8,428",-0.434,0.103,-0.459,-0.643,-0.828,-0.338,-0.465,1.214,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med,low,low,low,low,low,high
2022,Northeast,Mid-Atlantic,NY,"Farmingville, NY",Farmingville,"Farmingville CDP, New York","16,889",-0.407,0.505,-0.706,-0.819,-1.052,0.128,-0.599,0.711,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med high,low,low,low,med,low,med high
2022,Northeast,Mid-Atlantic,NY,"Fishers Island, NY",Fishers Island,"Fishers Island CDP, New York",53,-1.336,1.227, NA,-2.773, NA, NA,-2.555, NA,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,high,NA,low,NA,NA,low,NA
2022,Northeast,Mid-Atlantic,NY,"Flanders, NY",Flanders,"Flanders CDP, New York","6,411",0.817,3.766,1.084,-0.555,-0.072,0.902,-0.334,0.184,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med high,high,high,low,low,med high,low,med
2022,Northeast,Mid-Atlantic,NY,"Floral Park, NY",Floral Park,"Floral Park village, New York","15,892",-0.723,0.338,-0.648,-0.587,-1.402,0.508,-0.187,1.709,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med,low,low,low,med high,low,high
2022,Northeast,Mid-Atlantic,NY,"Flower Hill, NY",Flower Hill,"Flower Hill village, New York","4,787",-0.831,-0.32,-0.192,-0.407,-2.229,-0.66,-0.789,2.289,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,low,low,low,high
2022,Northeast,Mid-Atlantic,NY,"Fort Salonga, NY",Fort Salonga,"Fort Salonga CDP, New York","9,836",-0.799,-0.53,-0.77,-0.102,-2.35,-0.427,0.042,0.888,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,low,low,med,med high
2022,Northeast,Mid-Atlantic,NY,"Garden City Park, NY",Garden City Park,"Garden City Park CDP, New York","7,775",-0.664,1.056,-0.817,-0.069,-1.587,0.789,0.013,1.55,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,high,low,low,low,med high,med,high
2022,Northeast,Mid-Atlantic,NY,"Garden City South, NY",Garden City South,"Garden City South CDP, New York","4,113",-0.571,0.205,-0.858,-0.232,-1.779,-0.373,0.156,1.675,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med,low,low,low,low,med,high
2022,Northeast,Mid-Atlantic,NY,"Garden City, NY",Garden City,"Garden City village, New York","22,871",-0.793,-0.339,-0.807,-0.068,-2.451,-0.87,-0.112,1.56,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,low,low,low,high
2022,Northeast,Mid-Atlantic,NY,"Gilgo, NY",Gilgo,"Gilgo CDP, New York",209,-0.454,-0.833, NA,0.07, NA, NA,1.323,0.241,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,NA,med,NA,NA,high,med
2022,Northeast,Mid-Atlantic,NY,"Glen Head, NY",Glen Head,"Glen Head CDP, New York","4,801",-0.912,0.461,-0.687,-0.204,-1.133,0.216,0.217,1.127,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med,low,low,low,med,med,high
2022,Northeast,Mid-Atlantic,NY,"Glenwood Landing, NY",Glenwood Landing,"Glenwood Landing CDP, New York","3,694",-0.82,-0.578,-0.859,0.425,-1.542,0.685,0.652,1.233,2.06,1.33,-0.168,-0.122,low,low,high,high,low,low,low,med,low,med high,med high,high
2022,Northeast,Mid-Atlantic,NY,"Gordon Heights, NY",Gordon Heights,"Gordon Heights CDP, New York","4,466",-0.142,1.539,-0.428,-0.926,-0.887,-0.214,-1.131,0.487,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,high,low,low,low,low,low,med
2022,Northeast,Mid-Atlantic,NY,"Great Neck Estates, NY",Great Neck Estates,"Great Neck Estates village, New York","2,936",-0.868,-0.093,-0.872,0.329,-2.432,-1.457,0.387,2.128,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,med,low,low,med,high
2022,Northeast,Mid-Atlantic,NY,"Great Neck Gardens, NY",Great Neck Gardens,"Great Neck Gardens CDP, New York","1,139",0.526,0.505,0.917,0.208, NA,-0.225,1.188,1.882,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med high,med high,med high,med,NA,low,high,high
2022,Northeast,Mid-Atlantic,NY,"Great Neck Plaza, NY",Great Neck Plaza,"Great Neck Plaza village, New York","7,443",-0.204,1.048,-0.364,0.009,0.289,-3.165,-0.09,2.477,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,high,low,med,med,low,low,high
2022,Northeast,Mid-Atlantic,NY,"Great Neck, NY",Great Neck,"Great Neck village, New York","11,060",-0.279,1.217,-0.265,0.423,-1.386,-0.927,0.11,1.857,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,high,low,med,low,low,med,high
2022,Northeast,Mid-Atlantic,NY,"Great River, NY",Great River,"Great River CDP, New York","1,992",-0.425,-0.421,-0.493,-0.536,-1.743,-0.266,0.273,0.954,-0.212,-0.139,-0.168,-0.122,low,low,low,low,low,low,low,low,low,low,med,med high
2022,Northeast,Mid-Atlantic,NY,"Greenlawn, NY",Greenlawn,"Greenlawn CDP, New York","15,169",-0.453,0.912,-0.225,-0.513,-0.872,0.505,-0.125,0.858,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med high,low,low,low,med high,low,med high
2022,Northeast,Mid-Atlantic,NY,"Greenport West, NY",Greenport West,"Greenport West CDP, New York","2,230",-0.428,-0.69,-0.524,1.13,-0.013,0.833,1.132,0.558,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,high,low,med high,high,med high
2022,Northeast,Mid-Atlantic,NY,"Greenvale, NY",Greenvale,"Greenvale CDP, New York","1,164",0.136,0.259,-0.989,1.009, NA,-0.888,0.816,1.163,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med,med,low,high,NA,low,med high,high
2022,Northeast,Mid-Atlantic,NY,"Greenville, NY",Greenville,"Greenville CDP (Westchester County), New York","9,585",-0.527,0.092,-0.334,-0.245,-1.324,-2.062,-0.229,0.17,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med,low,low,low,low,low,med
2022,Northeast,Mid-Atlantic,NY,"Halesite, NY",Halesite,"Halesite CDP, New York","2,416",-0.781,-0.085,-0.878,-0.012,-1.157,-0.424,0.585,0.94,0.017,0.154,-0.168,-0.122,low,low,med,med,low,low,low,low,low,low,med high,med high
2022,Northeast,Mid-Atlantic,NY,"Harbor Hills, NY",Harbor Hills,"Harbor Hills CDP, New York",462,-1.255,-0.331,-0.87,-0.602, NA,-1.032,0.764,1.955,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,NA,low,med high,high
2022,Northeast,Mid-Atlantic,NY,"Harbor Isle, NY",Harbor Isle,"Harbor Isle CDP, New York","1,360",-0.86,-0.37,-1.025,-0.045, NA,-0.027,0.611,1.282,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,NA,low,med high,high
2022,Northeast,Mid-Atlantic,NY,"Harrison, NY",Harrison,"Harrison village, New York","28,721",-0.45,0.408,-0.635,-0.303,-1.745,-1.597,-0.556,1.245,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med,low,low,low,low,low,high
2022,Northeast,Mid-Atlantic,NY,"Hartsdale, NY",Hartsdale,"Hartsdale CDP, New York","3,082",-0.592,0.257,-0.57,-0.721,0.14,-2.912,-0.497,0.739,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med,low,low,med,low,low,med high
2022,Northeast,Mid-Atlantic,NY,"Hastings-on-Hudson, NY",Hastings-on-Hudson,"Hastings-on-Hudson village, New York","8,456",-0.944,-0.186,-0.881,-0.583,-1.153,-1.102,-0.275,1.276,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,low,low,low,high
2022,Northeast,Mid-Atlantic,NY,"Hauppauge, NY",Hauppauge,"Hauppauge CDP, New York","20,401",-0.475,0.051,-0.453,-0.449,-1.504,0.184,-0.074,0.889,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med,low,low,low,med,low,med high
2022,Northeast,Mid-Atlantic,NY,"Hawthorne, NY",Hawthorne,"Hawthorne CDP, New York","4,693",-0.409,-0.324,-0.846,-0.377,-2.06,0.029,0.056,1.103,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,low,med,med,high
2022,Northeast,Mid-Atlantic,NY,"Head of the Harbor, NY",Head of the Harbor,"Head of the Harbor village, New York","1,501",-0.923,-0.385,-0.967,-0.671,-2.573,-1.276,-0.397,1.1,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,low,low,low,high
2022,Northeast,Mid-Atlantic,NY,"Hempstead, NY",Hempstead,"Hempstead village, New York","58,557",0.713,3.954,0.811,-0.535,-0.373,0.123,-0.704,1.814,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med high,high,med high,low,low,med,low,high
2022,Northeast,Mid-Atlantic,NY,"Heritage Hills, NY",Heritage Hills,"Heritage Hills CDP, New York","3,927",-0.5,-0.385,-0.018,2.125,-0.868,-1.466,2.62,0.7,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,high,low,low,high,med high
2022,Northeast,Mid-Atlantic,NY,"Herricks, NY",Herricks,"Herricks CDP, New York","4,225",-0.443,0.375,-0.313,0.455,-2.259,0.26,0.706,1.667,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med,low,med,low,med,med high,high
2022,Northeast,Mid-Atlantic,NY,"Hewlett Bay Park, NY",Hewlett Bay Park,"Hewlett Bay Park village, New York",353,-1.336,-0.838,-1.019,-1.211, NA,-1.78,-0.991,2.161,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,NA,low,low,high
2022,Northeast,Mid-Atlantic,NY,"Hewlett Harbor, NY",Hewlett Harbor,"Hewlett Harbor village, New York","1,066",-0.743,-0.707,-0.834,0.279, NA,-1.935,-0.077,1.488,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,med,NA,low,low,high
2022,Northeast,Mid-Atlantic,NY,"Hewlett Neck, NY",Hewlett Neck,"Hewlett Neck village, New York",641,-1.03,0.13,-0.591,-0.52, NA,-1.897,-1.294,1.666,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med,low,low,NA,low,low,high
2022,Northeast,Mid-Atlantic,NY,"Hewlett, NY",Hewlett,"Hewlett CDP, New York","7,590",-0.215,0.453,-0.684,-0.252,-1.527,-0.382,-0.05,1.372,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med,low,low,low,low,low,high
2022,Northeast,Mid-Atlantic,NY,"Hicksville, NY",Hicksville,"Hicksville CDP, New York","44,084",-0.559,1.081,-0.514,-0.238,-1.327,0.612,0.069,1.237,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,high,low,low,low,med high,med,high
2022,Northeast,Mid-Atlantic,NY,"Holtsville, NY",Holtsville,"Holtsville CDP, New York","19,597",-0.385,0.233,-0.533,-0.702,-0.744,-0.108,-0.486,0.655,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med,low,low,low,low,low,med high
2022,Northeast,Mid-Atlantic,NY,"Huntington Bay, NY",Huntington Bay,"Huntington Bay village, New York","1,776",-0.815,-0.767,-0.666,0.662, NA,-1.334,0.426,1.593,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,med high,NA,low,med,high
2022,Northeast,Mid-Atlantic,NY,"Huntington Station, NY",Huntington Station,"Huntington Station CDP, New York","34,588",0.122,1.995,-0.07,-0.578,-0.796,0.191,-0.471,0.995,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med,high,low,low,low,med,low,med high
2022,Northeast,Mid-Atlantic,NY,"Inwood, NY",Inwood,"Inwood CDP, New York","11,156",0.754,4.244,0.689,-0.167,-0.696,1.614,-0.242,1.236,0.002,-0.115,-0.168,-0.122,low,low,med,low,med high,high,med high,low,low,high,low,high
2022,Northeast,Mid-Atlantic,NY,"Irvington, NY",Irvington,"Irvington village, New York","6,590",-0.736,0.164,-0.978,-1.153,-1.544,-1.379,-1.135,1.187,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med,low,low,low,low,low,high
2022,Northeast,Mid-Atlantic,NY,"Islandia, NY",Islandia,"Islandia village, New York","3,568",-0.044,2.218,-0.683,-0.592,-0.951,0.609,-0.514,0.631,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,high,low,low,low,med high,low,med high
2022,Northeast,Mid-Atlantic,NY,"Islip Terrace, NY",Islip Terrace,"Islip Terrace CDP, New York","5,318",-0.807,-0.025,-0.672,-0.969,-1.388,-0.032,-0.392,0.874,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,low,low,low,med high
2022,Northeast,Mid-Atlantic,NY,"Jefferson Valley-Yorktown, NY",Jefferson Valley-Yorktown,"Jefferson Valley-Yorktown CDP, New York","14,072",-0.286,-0.114,-0.559,-0.063,-1.179,-0.406,0.202,0.581,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,low,low,med,med high
2022,Northeast,Mid-Atlantic,NY,"Jericho, NY",Jericho,"Jericho CDP, New York","14,281",-0.459,0.036,-0.631,0.121,-1.693,-0.305,-0.078,1.3,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med,low,med,low,low,low,high
2022,Northeast,Mid-Atlantic,NY,"Katonah, NY",Katonah,"Katonah CDP, New York","1,893",-0.577,0.173,0.46,-0.968,-2.229, NA,-0.668,0.816,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med,med,low,low,NA,low,med high
2022,Northeast,Mid-Atlantic,NY,"Kensington, NY",Kensington,"Kensington village, New York","1,445",-0.579,0.698,-0.152,0.33, NA,-1.273,0.449,2.14,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med high,low,med,NA,low,med,high
2022,Northeast,Mid-Atlantic,NY,"Kings Point, NY",Kings Point,"Kings Point village, New York","5,593",-1.072,0.134,-1.004,0.359,-3.096,-1.201,0.167,2.349,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med,low,med,low,low,med,high
2022,Northeast,Mid-Atlantic,NY,"Lake Grove, NY",Lake Grove,"Lake Grove village, New York","11,066",-0.498,-0.369,-0.718,-0.231,-1.091,0.507,-0.112,0.818,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,low,med high,low,med high
2022,Northeast,Mid-Atlantic,NY,"Lake Mohegan, NY",Lake Mohegan,"Lake Mohegan CDP, New York","5,938",-0.621,0.284,-0.523,-0.667,-1.418,-0.182,-0.499,0.57,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med,low,low,low,low,low,med high
2022,Northeast,Mid-Atlantic,NY,"Lake Ronkonkoma, NY",Lake Ronkonkoma,"Lake Ronkonkoma CDP, New York","18,339",-0.186,0.074,-0.22,-0.457,-0.608,0.316,-0.227,0.776,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med,low,low,low,med,low,med high
2022,Northeast,Mid-Atlantic,NY,"Lake Success, NY",Lake Success,"Lake Success village, New York","2,825",-0.766,0.453,-0.656,0.317,-2.47,-1.08,-0.195,1.838,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med,low,med,low,low,low,high
2022,Northeast,Mid-Atlantic,NY,"Lakeview, NY",Lakeview,"Lakeview CDP, New York","5,938",0.318,1.034,0.1,-0.571,-2.088,0.809,-0.022,1.084,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med,high,med,low,low,med high,low,high
2022,Northeast,Mid-Atlantic,NY,"Larchmont, NY",Larchmont,"Larchmont village, New York","6,549",-0.526,-0.193,-0.865,-0.634,-1.524,-1.547,-1.138,1.93,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,low,low,low,high
2022,Northeast,Mid-Atlantic,NY,"Lattingtown, NY",Lattingtown,"Lattingtown village, New York","2,039",-0.652,0.134,-0.682,-0.266,-3.096,-1.629,-0.637,1.76,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med,low,low,low,low,low,high
2022,Northeast,Mid-Atlantic,NY,"Laurel Hollow, NY",Laurel Hollow,"Laurel Hollow village, New York","2,050",-0.953,-0.027,-0.578,-0.11,-3.096,-2.09,-0.225,1.607,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,low,low,low,high
2022,Northeast,Mid-Atlantic,NY,"Laurel, NY",Laurel,"Laurel CDP, New York",980,-0.429,1.539,0.376,-0.763, NA,2.041,-1.208,0.533,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,high,med,low,NA,high,low,med high
2022,Northeast,Mid-Atlantic,NY,"Lawrence, NY",Lawrence,"Lawrence village, New York","6,773",-0.831,-0.522,-0.942,0.886,-1.642,-1.072,0.391,1.433,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,med high,low,low,med,high
2022,Northeast,Mid-Atlantic,NY,"Levittown, NY",Levittown,"Levittown CDP, New York","50,804",-0.488,0.346,-0.717,-0.664,-1.214,0.403,-0.279,1.239,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med,low,low,low,med,low,high
2022,Northeast,Mid-Atlantic,NY,"Lewisboro, NY",Lewisboro,"Lewisboro town, Westchester County, New York","12,195",-0.887,-0.549,-0.748,-0.663,-1.846,-1.199,-0.484,0.97,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,low,low,low,med high
2022,Northeast,Mid-Atlantic,NY,"Lincolndale, NY",Lincolndale,"Lincolndale CDP, New York","1,217",-1.063,-0.772,-0.694,-1.652, NA,-1.126,-1.254,0.488,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,NA,low,low,med
2022,Northeast,Mid-Atlantic,NY,"Lloyd Harbor, NY",Lloyd Harbor,"Lloyd Harbor village, New York","3,572",-1.017,-0.504,-0.815,0.603,-1.882,-1.927,0.18,1.468,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,med high,low,low,med,high
2022,Northeast,Mid-Atlantic,NY,"Locust Valley, NY",Locust Valley,"Locust Valley CDP, New York","3,611",-0.64,1.198,-0.519,-0.412,-1.097,-0.596,-0.356,1.079,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,high,low,low,low,low,low,high
2022,Northeast,Mid-Atlantic,NY,"Long Beach, NY",Long Beach,"Long Beach city, New York","34,734",-0.582,0.475,-0.514,-0.634,-0.788,0.444,-0.404,1.97,1.023,-0.114,-0.168,-0.122,low,low,high,low,low,med,low,low,low,med,low,high
2022,Northeast,Mid-Atlantic,NY,"Lynbrook, NY",Lynbrook,"Lynbrook village, New York","20,299",-0.452,0.711,-0.435,-0.4,-1.064,0.358,-0.116,1.491,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med high,low,low,low,med,low,high
2022,Northeast,Mid-Atlantic,NY,"Malverne Park Oaks, NY",Malverne Park Oaks,"Malverne Park Oaks CDP, New York",585,-1.336,-0.578,-1.067,-1.137, NA,-2.155,-0.924,0.845,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,NA,low,low,med high
2022,Northeast,Mid-Atlantic,NY,"Malverne, NY",Malverne,"Malverne village, New York","8,526",-0.826,0.295,-0.212,-0.616,-1.316,0.434,-0.046,1.34,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med,low,low,low,med,low,high
2022,Northeast,Mid-Atlantic,NY,"Manhasset Hills, NY",Manhasset Hills,"Manhasset Hills CDP, New York","3,904",-0.943,0.486,-0.648,0.041,-2.251,-0.696,0.487,1.673,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med,low,med,low,low,med,high
2022,Northeast,Mid-Atlantic,NY,"Manhasset, NY",Manhasset,"Manhasset CDP, New York","7,720",-0.847,0.058,-0.44,-0.075,-1.339,-0.462,-0.221,1.617,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med,low,low,low,low,low,high
2022,Northeast,Mid-Atlantic,NY,"Manorhaven, NY",Manorhaven,"Manorhaven village, New York","6,929",-0.648,1.709,-0.606,0.015,-1.246,0.084,-0.287,2.016,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,high,low,med,low,med,low,high
2022,Northeast,Mid-Atlantic,NY,"Manorville, NY",Manorville,"Manorville CDP, New York","12,681",-0.594,-0.538,-0.05,-0.152,-1.198,0.711,0.115,0.391,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,low,med high,med,med
2022,Northeast,Mid-Atlantic,NY,"Mastic Beach, NY",Mastic Beach,"Mastic Beach village, New York","16,189",0.411,0.311,0.771,-0.393,-0.399,0.397,-0.542,0.444,0.112,-0.127,-0.168,-0.122,low,low,med,low,med,med,med high,low,low,med,low,med
2022,Northeast,Mid-Atlantic,NY,"Mastic, NY",Mastic,"Mastic CDP, New York","14,968",0.426,0.592,0.082,-0.252,-0.462,0.537,-0.342,0.473,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med,med high,med,low,low,med high,low,med
2022,Northeast,Mid-Atlantic,NY,"Matinecock, NY",Matinecock,"Matinecock village, New York",806,-0.825,-0.012,-0.197,0.597, NA,-1.691,-0.062,1.664,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,med high,NA,low,low,high
2022,Northeast,Mid-Atlantic,NY,"Middle Island, NY",Middle Island,"Middle Island CDP, New York","10,731",-0.034,0.268,-0.052,-0.06,-0.179,-0.19,0.069,0.346,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med,low,low,low,low,med,med
2022,Northeast,Mid-Atlantic,NY,"Mill Neck, NY",Mill Neck,"Mill Neck village, New York","1,108",-0.737,-0.051,-0.733,0.183,-2.996,-1.537,0.264,1.157,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,med,low,low,med,high
2022,Northeast,Mid-Atlantic,NY,"Miller Place, NY",Miller Place,"Miller Place CDP, New York","11,848",-0.514,-0.48,-0.68,0.668,-0.998,0.933,0.768,0.587,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,med high,low,med high,med high,med high
2022,Northeast,Mid-Atlantic,NY,"Mineola, NY",Mineola,"Mineola village, New York","20,940",-0.392,0.568,-0.541,-1.037,-0.908,-0.085,-0.759,1.633,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med high,low,low,low,low,low,high
2022,Northeast,Mid-Atlantic,NY,"Montrose, NY",Montrose,"Montrose CDP, New York","3,728",0.69,0.471,-0.367,-0.803,-0.3, NA,-0.648,0.531,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med high,med,low,low,low,NA,low,med high
2022,Northeast,Mid-Atlantic,NY,"Mount Kisco, NY",Mount Kisco,"Mount Kisco village, New York","10,835",-0.324,2.581,-0.529,-0.276,-0.271,-1,-0.253,0.773,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,high,low,low,low,low,low,med high
2022,Northeast,Mid-Atlantic,NY,"Mount Vernon, NY",Mount Vernon,"Mount Vernon city, New York","72,817",0.655,0.692,0.491,-0.417,-0.085,-0.782,-0.352,1.9,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med high,med high,med,low,low,low,low,high
2022,Northeast,Mid-Atlantic,NY,"Munsey Park, NY",Munsey Park,"Munsey Park village, New York","2,792",-0.656,-0.094,-0.661,-0.758, NA,-1.195,-0.83,2.418,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,NA,low,low,high
2022,Northeast,Mid-Atlantic,NY,"Muttontown, NY",Muttontown,"Muttontown village, New York","3,499",-0.614,0.026,-0.492,-0.167, NA,-1.436,-0.332,1.91,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med,low,low,NA,low,low,high
2022,Northeast,Mid-Atlantic,NY,"Napeague, NY",Napeague,"Napeague CDP, New York",154,-1.336,-0.305,-1.067,-0.521, NA, NA,-0.45, NA,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,NA,NA,low,NA
2022,Northeast,Mid-Atlantic,NY,"New Cassel, NY",New Cassel,"New Cassel CDP, New York","15,127",0.525,4.271,0.346,-0.709,-0.97,0.729,-0.698,1.372,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med high,high,med,low,low,med high,low,high
